holding_id,portfolio_id,ticker,quantity,purchase_price,current_value
H023073,P159877,AMZN,58.62,431.62,20204.05
H023074,P159877,VTI,883.66,167.18,128202.31
H023075,P469305,GOOGL,487.48,57.05,69090.46
H023076,P469305,AAPL,720.02,424.66,92107.52
H023077,P469305,AAPL,974.23,312.55,297468.08
H023078,P469305,VTI,290.51,332.95,51585.11
H023079,P469305,IVV,706.65,333.28,266328.55
H023080,P469305,AAPL,141.56,208.13,49515.61
H023081,P469305,IVV,229.83,211.63,70980.07
H023082,P469305,SPY,924.51,82.53,353834.4
H023083,P556370,AMZN,453.99,191.55,71850.26
H023084,P556370,SPY,463.51,433.99,188421.37
H023085,P556370,AAPL,978.74,248.35,332003.9
H023086,P556370,SPY,714.89,85.49,47207.74
H023087,P556370,TSLA,208.81,387.87,61613.96
H023088,P556370,MSFT,492.79,146.23,174597.3
H023089,P556370,MSFT,108.4,180.17,8277.77
H023090,P556370,AAPL,100.35,76.31,37180.26
H023091,P573309,GOOGL,352.28,438.06,62683.38
H023092,P573309,GOOGL,955.39,264.39,271115.55
H023093,P573309,SPY,319.29,192.27,127753.67
H023094,P573309,GOOGL,292.96,168.5,103521.89
H023095,P573309,VTI,883.34,118.94,88698.28
H023096,P573309,GOOGL,70.07,143.2,21329.82
H023097,P573309,AAPL,992.32,402.62,94504.09
H023098,P573309,GOOGL,359.61,126.92,158645.45
H023099,P573309,MSFT,37.94,112.62,8107.59
H023100,P872305,SPY,556.19,329.26,211381.39
H023101,P872305,VTI,704.01,456.51,125759.02
H023102,P872305,AAPL,269.72,315.43,109113.23
H023103,P872305,MSFT,869.16,205.26,239457.55
H023104,P827320,TSLA,704.86,473.24,151424.54
H023105,P827320,GOOGL,69.96,329.35,18565.53
H023106,P827320,SPY,338.6,475.42,143658.46
H023107,P827320,AAPL,188.2,168.48,23385.72
H023108,P827320,AAPL,494.6,85.55,139353.44
H023109,P827320,TSLA,916.57,483.74,351549.22
H023110,P827320,MSFT,18.72,158.73,7083.12
H023111,P827320,GOOGL,939.64,429.53,394460.16
H023112,P827320,IVV,672.27,293.3,101347.97
H023113,P245185,AAPL,669.96,416.69,166699.4
H023114,P245185,VTI,985.73,495.27,56509.13
H023115,P245185,MSFT,406.87,334.79,133408.86
H023116,P245185,TSLA,493.26,62.18,150732.5
H023117,P245185,SPY,311.09,439.19,68764.39
H023118,P245185,AMZN,51.68,199.32,22933.33
H023119,P245185,AAPL,794.22,318.57,250330.58
H023120,P245185,SPY,651.53,341.12,237696.13
H023121,P245185,VTI,88.9,430.37,15809.32
H023122,P245185,IVV,684.7,349.88,127066.21
H023123,P452310,MSFT,137.72,105.14,46909.22
H023124,P452310,MSFT,474.57,218.93,72136.66
H023125,P452310,AMZN,70.17,247.71,34473.6
H023126,P452310,IVV,67.28,457.22,13589.59
H023127,P452310,SPY,666.31,151.6,299520.79
H023128,P452310,SPY,914.4,52.13,429412.63
H023129,P452310,TSLA,666.74,220.65,251493.49
H023130,P452310,AMZN,781.56,81.01,349320.25
H023131,P630167,TSLA,854.32,371.39,240022.77
H023132,P630167,SPY,351.45,403.99,71921.99
H023133,P630167,GOOGL,562.8,328.24,92741.32
H023134,P630167,IVV,882.22,144.91,294441.25
H023135,P630167,VTI,113.81,470.37,36459.67
H023136,P630167,GOOGL,865.78,130.85,231088.32
H023137,P630167,VTI,785.86,481.19,170521.45
H023138,P630167,GOOGL,70.31,341.88,7059.47
H023139,P630167,VTI,262.99,410.1,30759.24
H023140,P630167,SPY,921.74,269.19,333526.38
H023141,P518590,AMZN,765.64,435.46,343603.01
H023142,P518590,VTI,892.43,141.85,293790.75
H023143,P518590,IVV,626.4,89.94,114076.44
H023144,P518590,TSLA,250.35,359.5,83314.21
H023145,P518590,IVV,934.61,269.06,256889.77
H023146,P518590,TSLA,940.05,204.73,252305.64
H023147,P328814,IVV,228.49,58.7,55519.82
H023148,P328814,MSFT,525.88,341.06,160025.93
H023149,P328814,TSLA,90.16,61.63,25130.48
H023150,P348714,TSLA,938.75,146.84,172168.9
H023151,P348714,IVV,535.05,365.62,168268.55
H023152,P348714,TSLA,668.92,83.28,106984.65
H023153,P348714,VTI,826.88,141.23,116975.49
H023154,P348714,IVV,989.47,377.04,260188.72
H023155,P636932,MSFT,310.89,160.12,154807.3
H023156,P636932,GOOGL,576.7,259.45,182187.97
H023157,P636932,TSLA,233.83,320.41,114551.75
H023158,P636932,GOOGL,854.19,390.06,423245.57
H023159,P636932,TSLA,393.37,445.64,158949.81
H023160,P721553,VTI,725.01,419.4,264945.79
H023161,P721553,GOOGL,128.55,480.24,12335.49
H023162,P721553,VTI,24.33,358.34,10263.73
H023163,P380078,GOOGL,451.26,250.81,88667.68
H023164,P380078,AMZN,637.31,400.43,284820.04
H023165,P380078,VTI,714.9,463.37,305280.4
H023166,P380078,TSLA,392.05,493.55,82525.28
H023167,P435320,AMZN,721.42,211.44,240544.89
H023168,P435320,GOOGL,555.25,323.62,276141.99
H023169,P435320,AMZN,408.26,455.78,96485.28
H023170,P435320,AAPL,392.94,80.85,75085.44
H023171,P435320,SPY,876.93,103.46,237955.44
H023172,P435320,MSFT,28.97,79.47,14179.38
H023173,P435320,AMZN,73.86,161.28,25682.31
H023174,P435320,VTI,309.34,86.69,132585.58
H023175,P435320,GOOGL,161.96,108.72,57357.6
H023176,P435320,GOOGL,377.98,393.49,62558.01
H023177,P232636,IVV,593.7,221.31,77318.0
H023178,P232636,IVV,578.78,282.83,89963.93
H023179,P232636,GOOGL,691.51,217.07,306320.96
H023180,P232636,MSFT,339.71,333.41,114226.08
H023181,P232636,TSLA,464.11,360.71,46714.01
H023182,P128800,GOOGL,431.46,393.73,97493.28
H023183,P128800,IVV,348.91,475.59,97587.06
H023184,P128800,IVV,919.06,152.58,363388.8
H023185,P128800,SPY,356.28,478.24,129541.67
H023186,P128800,MSFT,984.85,479.31,390926.47
H023187,P128800,AAPL,787.9,407.76,102119.19
H023188,P279013,AAPL,908.45,471.45,446262.02
H023189,P279013,TSLA,874.59,60.09,76553.81
H023190,P279013,VTI,381.98,486.81,149863.75
H023191,P279013,AMZN,326.96,447.04,80286.88
H023192,P279013,TSLA,967.94,192.33,474993.94
H023193,P279013,TSLA,652.18,388.82,32784.54
H023194,P279013,TSLA,817.66,112.26,199077.25
H023195,P345356,IVV,751.77,384.34,209165.8
H023196,P345356,AAPL,38.17,417.84,10539.83
H023197,P345356,VTI,170.18,191.43,35050.34
H023198,P345356,IVV,283.7,350.93,100145.46
H023199,P345356,AAPL,726.67,220.28,276277.42
H023200,P616062,TSLA,887.0,254.61,421563.67
H023201,P616062,GOOGL,936.82,352.34,147201.56
H023202,P616062,TSLA,387.66,63.42,146051.31
H023203,P616062,AMZN,701.18,322.52,322298.45
H023204,P616062,GOOGL,504.73,129.83,91489.43
H023205,P616062,IVV,673.36,103.94,253029.03
H023206,P616062,GOOGL,918.8,151.96,203155.64
H023207,P961609,IVV,333.26,139.78,163814.74
H023208,P961609,AMZN,179.77,253.73,29299.59
H023209,P961609,MSFT,831.37,324.37,119893.06
H023210,P973619,MSFT,539.24,218.03,79760.75
H023211,P973619,VTI,836.0,114.12,205462.29
H023212,P973619,MSFT,595.84,292.04,208672.66
H023213,P973619,VTI,729.4,392.42,170497.91
H023214,P973619,AAPL,137.67,362.57,39027.21
H023215,P973619,IVV,720.01,175.43,241942.06
H023216,P973619,VTI,620.34,98.84,78133.5
H023217,P973619,IVV,625.51,463.3,61676.0
H023218,P973619,GOOGL,649.66,462.98,131722.68
H023219,P585182,VTI,92.07,196.58,32627.44
H023220,P585182,AMZN,607.53,73.63,150865.4
H023221,P585182,GOOGL,210.93,363.26,89002.47
H023222,P585182,IVV,298.47,139.34,22484.41
H023223,P585182,AMZN,656.43,185.31,77917.3
H023224,P585182,VTI,981.63,208.06,480931.99
H023225,P585182,GOOGL,728.69,264.74,163159.08
H023226,P585182,MSFT,369.22,269.72,49278.12
H023227,P585182,IVV,69.7,53.6,32462.45
H023228,P585182,SPY,696.4,239.83,195870.26
H023229,P598644,AMZN,645.68,294.23,60512.76
H023230,P598644,GOOGL,318.91,54.9,144996.64
H023231,P598644,AMZN,966.13,476.72,396253.01
H023232,P201132,MSFT,675.42,480.66,242640.94
H023233,P201132,AMZN,992.31,344.88,370931.43
H023234,P201132,AAPL,576.53,66.06,33968.87
H023235,P201132,IVV,752.95,446.65,195229.97
H023236,P201132,MSFT,33.63,303.3,3830.61
H023237,P201132,IVV,358.45,218.05,119899.2
H023238,P201132,AAPL,581.09,335.8,275509.85
H023239,P201132,AAPL,366.17,136.64,174536.84
H023240,P455433,VTI,537.44,289.6,198266.49
H023241,P455433,VTI,215.82,216.48,79982.69
H023242,P455433,IVV,426.27,80.58,193360.94
H023243,P455433,TSLA,362.16,108.03,85452.54
H023244,P455433,AMZN,759.0,481.43,72240.54
H023245,P452679,VTI,898.41,296.68,282771.7
H023246,P452679,VTI,36.08,479.49,3444.08
H023247,P452679,SPY,433.44,287.21,121133.22
H023248,P452679,VTI,784.13,137.72,304603.49
H023249,P452679,SPY,527.58,102.67,259202.87
H023250,P452679,AMZN,596.82,84.86,42652.69
H023251,P783479,GOOGL,854.3,392.28,290772.93
H023252,P783479,SPY,539.15,246.13,97331.25
H023253,P783479,SPY,688.92,490.71,230240.63
H023254,P974290,SPY,591.91,375.72,130290.22
H023255,P974290,IVV,820.74,263.87,386418.98
H023256,P974290,AMZN,115.7,488.46,45483.33
H023257,P974290,AMZN,583.1,210.78,87360.92
H023258,P974290,GOOGL,630.89,95.33,181901.77
H023259,P974290,AMZN,898.22,274.85,334956.46
H023260,P974290,TSLA,928.78,262.32,127770.7
H023261,P648630,VTI,285.99,184.95,95885.58
H023262,P648630,AMZN,665.1,436.39,241515.23
H023263,P648630,AMZN,312.64,341.47,110602.06
H023264,P648630,GOOGL,968.37,429.66,101284.05
H023265,P648630,VTI,70.84,440.74,5894.44
H023266,P648630,TSLA,915.5,194.99,140625.91
H023267,P648630,TSLA,510.39,394.13,96074.06
H023268,P868553,TSLA,469.93,119.77,103598.03
H023269,P868553,IVV,859.35,279.47,114513.94
H023270,P868553,AMZN,677.88,402.49,210360.44
H023271,P868553,TSLA,29.63,366.59,11088.08
H023272,P868553,IVV,282.09,465.72,103699.7
H023273,P868553,IVV,786.15,365.09,261712.96
H023274,P868553,GOOGL,427.53,97.45,143404.03
H023275,P868553,SPY,437.98,451.96,186084.85
H023276,P276048,AMZN,187.87,205.1,24024.61
H023277,P276048,GOOGL,237.52,230.6,28906.73
H023278,P276048,TSLA,74.99,111.98,24792.72
H023279,P276048,AMZN,90.66,285.06,19232.59
H023280,P276048,TSLA,565.76,372.09,214772.3
H023281,P276048,IVV,983.41,130.76,393100.86
H023282,P276048,AMZN,572.36,459.78,176303.37
H023283,P276048,AMZN,15.02,328.96,5696.8
H023284,P250059,MSFT,742.35,112.84,279726.7
H023285,P250059,AAPL,548.85,104.1,101258.3
H023286,P250059,AAPL,932.87,495.5,159204.14
H023287,P531709,IVV,861.28,479.86,103334.23
H023288,P531709,AAPL,957.71,227.01,112453.95
H023289,P531709,IVV,739.2,107.71,247791.58
H023290,P531709,AMZN,461.78,230.12,224873.19
H023291,P531709,MSFT,111.7,275.69,10283.92
H023292,P531709,GOOGL,366.88,114.66,165917.29
H023293,P531709,AMZN,686.57,182.84,103271.24
H023294,P531709,TSLA,849.9,191.92,229018.56
H023295,P531709,TSLA,694.1,108.56,291243.47
H023296,P531709,AAPL,939.26,316.03,167585.79
H023297,P110133,AAPL,522.48,362.01,71611.51
H023298,P110133,AMZN,24.0,89.35,8312.28
H023299,P110133,GOOGL,652.81,368.18,70455.58
H023300,P110133,TSLA,217.49,276.62,88843.57
H023301,P110133,MSFT,280.81,384.54,57003.16
H023302,P110133,TSLA,110.9,104.76,52447.06
H023303,P735462,AMZN,876.14,306.64,333174.3
H023304,P735462,AAPL,558.41,469.61,155970.92
H023305,P735462,MSFT,804.83,91.69,56244.79
H023306,P735462,GOOGL,629.88,51.77,307474.65
H023307,P727615,AMZN,975.47,346.15,420915.93
H023308,P727615,AMZN,811.59,416.27,142999.73
H023309,P727615,VTI,312.01,269.47,60822.41
H023310,P119890,MSFT,537.7,108.29,186531.26
H023311,P119890,MSFT,573.32,460.76,224813.2
H023312,P119890,SPY,457.92,188.92,86171.17
H023313,P119890,VTI,660.33,257.42,294066.0
H023314,P119890,GOOGL,791.55,220.95,180953.85
H023315,P198742,TSLA,841.14,486.45,318111.97
H023316,P198742,AMZN,873.43,80.43,239376.57
H023317,P198742,GOOGL,439.84,169.6,133789.1
H023318,P198742,SPY,887.39,383.74,232836.06
H023319,P198742,MSFT,189.71,139.11,29397.31
H023320,P198742,MSFT,791.23,79.79,364090.2
H023321,P198742,AAPL,594.51,424.47,168157.96
H023322,P198742,IVV,73.08,317.36,27064.29
H023323,P198742,MSFT,95.5,413.99,43858.19
H023324,P790842,TSLA,615.16,203.57,91038.66
H023325,P790842,GOOGL,648.1,345.23,221410.95
H023326,P790842,TSLA,927.97,395.13,347904.37
H023327,P790842,AMZN,235.71,269.34,53679.99
H023328,P790842,GOOGL,504.16,209.03,206494.28
H023329,P790842,GOOGL,209.04,366.8,90272.47
H023330,P790842,SPY,402.08,288.04,177991.58
H023331,P790842,TSLA,308.75,189.51,49167.96
H023332,P790842,SPY,132.59,194.37,18503.92
H023333,P972821,MSFT,677.45,57.27,201699.24
H023334,P972821,SPY,429.38,294.59,153322.01
H023335,P972821,MSFT,418.4,343.48,184814.55
H023336,P972821,GOOGL,980.81,212.08,261001.3
H023337,P972821,MSFT,430.34,336.25,147820.32
H023338,P972821,AMZN,97.36,263.43,27635.74
H023339,P499402,MSFT,254.24,495.97,81938.03
H023340,P499402,MSFT,249.4,444.59,81669.12
H023341,P499402,TSLA,455.36,295.74,108769.97
H023342,P994933,IVV,158.12,160.08,10233.91
H023343,P994933,SPY,835.39,158.07,62999.27
H023344,P994933,GOOGL,345.79,272.06,85755.09
H023345,P994933,SPY,24.23,408.21,9866.41
H023346,P994933,VTI,207.69,64.63,87442.54
H023347,P994933,TSLA,116.19,471.16,29807.15
H023348,P338555,MSFT,222.95,195.72,67902.38
H023349,P338555,IVV,597.96,198.7,222255.33
H023350,P338555,TSLA,825.3,245.08,266704.15
H023351,P338555,TSLA,568.17,464.0,66274.84
H023352,P338555,MSFT,504.24,323.3,73878.84
H023353,P338555,AMZN,598.61,74.85,81226.05
H023354,P338555,MSFT,267.22,432.06,29239.05
H023355,P338555,TSLA,202.15,74.11,35231.2
H023356,P338555,MSFT,844.27,370.68,173179.54
H023357,P338555,TSLA,670.44,289.71,147580.52
H023358,P909424,GOOGL,93.25,214.68,23411.15
H023359,P909424,AAPL,789.92,157.71,278279.8
H023360,P909424,GOOGL,281.71,440.32,133628.03
H023361,P909424,AMZN,985.97,466.09,478903.92
H023362,P909424,SPY,374.3,392.33,51629.57
H023363,P909424,VTI,854.29,340.23,273839.54
H023364,P909424,IVV,769.73,182.65,80837.05
H023365,P909424,VTI,477.71,385.11,29695.98
H023366,P909424,GOOGL,414.22,255.25,26942.71
H023367,P909424,IVV,472.91,183.19,198912.84
H023368,P242710,VTI,46.83,104.44,21127.83
H023369,P242710,AAPL,192.37,358.66,22819.29
H023370,P242710,VTI,727.31,64.57,244644.55
H023371,P242710,IVV,355.0,404.13,85488.99
H023372,P242710,MSFT,580.49,332.1,154469.71
H023373,P242710,TSLA,183.31,280.16,38449.71
H023374,P242710,AMZN,754.06,434.69,252179.7
H023375,P242710,AMZN,608.05,474.59,141519.84
H023376,P242710,TSLA,977.92,184.46,309769.57
H023377,P312900,SPY,517.6,250.92,126262.13
H023378,P312900,MSFT,87.29,150.87,42606.23
H023379,P312900,AAPL,120.57,396.28,39329.59
H023380,P312900,AMZN,978.16,287.54,453300.27
H023381,P312900,AAPL,361.0,491.42,164529.93
H023382,P312900,VTI,731.25,178.71,265529.12
H023383,P312900,VTI,514.56,352.97,81824.37
H023384,P822704,AAPL,989.02,227.18,316602.26
H023385,P822704,TSLA,471.47,195.49,183789.2
H023386,P822704,AAPL,126.87,384.8,37974.4
H023387,P822704,SPY,204.06,483.49,32798.32
H023388,P822704,TSLA,226.38,100.21,62248.58
H023389,P822704,AAPL,876.43,282.96,333940.89
H023390,P822704,AAPL,770.14,427.16,269644.14
H023391,P246529,AAPL,86.19,146.14,38767.83
H023392,P246529,TSLA,34.18,248.95,7348.8
H023393,P246529,SPY,885.29,494.22,55825.06
H023394,P246529,TSLA,489.71,369.31,82267.42
H023395,P246529,VTI,148.79,122.94,48367.55
H023396,P246529,AMZN,466.89,417.32,89913.01
H023397,P895399,VTI,138.89,431.86,36948.39
H023398,P895399,AMZN,864.57,476.62,105421.21
H023399,P895399,AMZN,441.49,201.03,110642.13
H023400,P437595,AAPL,716.87,489.35,127397.66
H023401,P437595,GOOGL,780.46,126.13,316804.95
H023402,P437595,AMZN,480.18,226.78,125248.4
H023403,P437595,MSFT,267.33,284.45,90033.81
H023404,P437595,GOOGL,485.38,207.35,137315.91
H023405,P437595,IVV,107.23,419.17,9729.45
H023406,P437595,SPY,479.66,468.04,153409.09
H023407,P437595,AMZN,117.11,210.32,9581.56
H023408,P437595,AAPL,84.05,438.97,4515.88
H023409,P437595,AMZN,921.53,104.62,444488.47
H023410,P275293,AAPL,112.26,212.27,45000.04
H023411,P275293,SPY,371.1,337.24,76149.27
H023412,P275293,SPY,220.73,290.69,103672.98
H023413,P275293,AAPL,289.47,232.45,77970.83
H023414,P275293,VTI,261.62,215.48,67504.33
H023415,P275293,MSFT,229.74,83.01,26211.78
H023416,P275293,AMZN,380.43,58.44,125555.32
H023417,P275293,SPY,694.89,313.69,74037.1
H023418,P478501,TSLA,131.63,203.64,52411.42
H023419,P478501,AMZN,352.96,374.2,49851.83
H023420,P478501,VTI,265.53,109.9,69234.4
H023421,P478501,MSFT,790.33,277.87,80975.92
H023422,P478501,AAPL,334.61,472.41,103544.55
H023423,P478501,AAPL,609.14,316.62,203513.79
H023424,P478501,VTI,47.53,169.44,13328.24
H023425,P478501,AMZN,119.79,182.03,31579.1
H023426,P478501,GOOGL,415.45,352.47,39600.36
H023427,P478501,GOOGL,398.47,50.15,175464.46
H023428,P317853,SPY,839.23,381.85,44041.28
H023429,P317853,TSLA,487.98,97.93,88597.13
H023430,P317853,TSLA,59.57,131.75,10055.03
H023431,P317853,TSLA,67.61,195.01,23573.87
H023432,P317853,SPY,780.58,268.46,200439.65
H023433,P317853,AMZN,294.28,332.29,33647.9
H023434,P317853,AAPL,828.73,158.43,227192.91
H023435,P317853,SPY,801.18,348.89,273161.99
H023436,P244739,AAPL,827.79,301.12,231895.04
H023437,P244739,SPY,153.36,315.7,45828.5
H023438,P244739,AMZN,748.92,71.93,289065.81
H023439,P244739,TSLA,394.93,98.54,85676.34
H023440,P244739,VTI,840.43,499.68,354530.89
H023441,P244739,MSFT,797.94,150.76,358855.31
H023442,P244739,MSFT,398.4,464.76,59432.58
H023443,P244739,AMZN,655.08,273.41,107193.59
H023444,P244739,GOOGL,616.68,343.85,213799.47
H023445,P244739,SPY,144.43,398.21,58401.44
H023446,P634070,GOOGL,101.83,239.25,10772.18
H023447,P634070,TSLA,566.61,157.0,171609.98
H023448,P634070,GOOGL,181.15,192.08,18139.13
H023449,P634070,GOOGL,267.02,217.78,36915.96
H023450,P549589,AAPL,148.47,251.41,9515.14
H023451,P549589,AAPL,356.01,257.17,73826.38
H023452,P549589,IVV,721.63,363.26,225008.43
H023453,P549589,VTI,885.67,130.48,373864.6
H023454,P549589,TSLA,405.59,189.58,131295.06
H023455,P549589,VTI,424.69,261.82,160511.15
H023456,P549589,SPY,358.81,464.55,61070.98
H023457,P549589,AAPL,619.34,271.52,270955.61
H023458,P549589,IVV,857.94,109.55,198145.54
H023459,P549589,IVV,895.09,50.6,407683.16
H023460,P254041,AAPL,926.21,173.23,72995.95
H023461,P254041,VTI,616.22,74.91,148607.37
H023462,P254041,AMZN,387.75,149.94,76463.67
H023463,P254041,VTI,245.52,83.13,118266.58
H023464,P254041,AMZN,340.02,351.04,161647.17
H023465,P254041,TSLA,987.61,406.26,206951.94
H023466,P254041,VTI,957.59,281.88,438965.88
H023467,P254041,IVV,805.07,83.13,57073.68
H023468,P508582,TSLA,243.72,174.13,105498.28
H023469,P508582,AAPL,732.19,197.53,154659.2
H023470,P508582,AMZN,918.62,469.0,150883.49
H023471,P508582,AAPL,47.52,282.86,15669.42
H023472,P508582,AMZN,250.98,139.01,63909.58
H023473,P508582,IVV,34.1,266.79,6159.61
H023474,P508582,AAPL,806.61,67.11,348879.42
H023475,P920557,AMZN,268.36,151.96,14306.2
H023476,P920557,GOOGL,826.36,350.98,371685.43
H023477,P920557,SPY,557.23,325.79,171582.1
H023478,P920557,AAPL,692.06,346.95,216585.17
H023479,P920557,VTI,569.91,219.36,204053.48
H023480,P209865,AAPL,748.54,464.91,283880.99
H023481,P209865,GOOGL,303.73,375.69,127664.49
H023482,P209865,MSFT,304.14,203.79,124436.27
H023483,P209865,TSLA,849.29,319.06,50381.02
H023484,P209865,AAPL,83.5,267.3,28655.72
H023485,P209865,VTI,189.96,249.47,65702.69
H023486,P209865,AAPL,569.98,491.66,29213.12
H023487,P209865,AMZN,980.52,397.95,303571.68
H023488,P209865,SPY,890.36,347.46,177370.39
H023489,P209865,IVV,912.29,154.32,160115.19
H023490,P312075,AAPL,978.44,271.26,435393.25
H023491,P312075,VTI,799.25,217.05,42558.49
H023492,P312075,GOOGL,864.26,138.4,261980.87
H023493,P312075,TSLA,769.27,134.57,317599.78
H023494,P312075,IVV,458.7,446.68,110941.78
H023495,P312075,IVV,243.64,331.73,110412.35
H023496,P312075,SPY,610.76,333.61,176892.48
H023497,P312075,VTI,679.75,463.56,125607.84
H023498,P312075,MSFT,159.29,188.72,57053.06
H023499,P312075,IVV,989.83,334.63,385841.73
H023500,P611441,SPY,30.45,146.04,10244.05
H023501,P611441,AMZN,350.77,147.2,132719.94
H023502,P611441,VTI,857.37,300.26,313242.38
H023503,P495706,GOOGL,35.71,279.8,16460.95
H023504,P495706,GOOGL,620.2,66.53,174648.69
H023505,P495706,VTI,29.4,375.54,9727.76
H023506,P495706,VTI,155.67,176.48,25219.16
H023507,P608704,AAPL,875.35,477.38,356090.83
H023508,P608704,IVV,781.98,92.66,284760.26
H023509,P608704,GOOGL,839.59,182.49,170195.91
H023510,P490701,VTI,897.91,247.47,75529.93
H023511,P490701,GOOGL,26.3,66.81,8927.7
H023512,P490701,IVV,847.81,279.49,384797.12
H023513,P490701,IVV,973.23,252.4,331413.69
H023514,P490701,VTI,252.34,124.69,122520.11
H023515,P490701,GOOGL,675.11,205.5,331658.47
H023516,P490701,MSFT,620.6,387.23,206168.86
H023517,P490701,SPY,220.52,150.01,100932.89
H023518,P490701,SPY,749.33,283.13,148192.33
H023519,P490701,SPY,274.44,185.17,84286.77
H023520,P643613,VTI,300.12,413.28,139136.43
H023521,P643613,GOOGL,81.72,305.11,19217.86
H023522,P643613,VTI,903.64,320.34,217629.43
H023523,P643613,IVV,491.97,67.37,26760.08
H023524,P643613,GOOGL,916.61,246.81,145038.8
H023525,P456170,TSLA,833.43,149.01,60115.67
H023526,P456170,VTI,490.04,205.43,197012.83
H023527,P456170,GOOGL,505.12,58.65,242681.2
H023528,P456170,AMZN,911.39,342.57,295793.4
H023529,P645310,GOOGL,657.17,392.01,270835.65
H023530,P645310,IVV,539.85,59.84,50145.05
H023531,P645310,SPY,26.63,277.77,8196.25
H023532,P645310,AMZN,493.71,159.64,192785.58
H023533,P645310,AMZN,457.52,464.76,113635.46
H023534,P812358,MSFT,316.79,277.64,111936.1
H023535,P812358,GOOGL,697.0,312.33,163671.33
H023536,P812358,SPY,359.47,347.7,51658.24
H023537,P812358,SPY,544.25,490.16,137114.03
H023538,P812358,SPY,774.52,463.84,342785.88
H023539,P812358,AMZN,85.31,344.97,7479.13
H023540,P632616,VTI,325.6,187.79,96676.36
H023541,P632616,VTI,428.74,275.98,61422.48
H023542,P632616,TSLA,140.8,433.01,26662.61
H023543,P632616,AMZN,347.49,406.81,18338.68
H023544,P632616,GOOGL,795.44,441.87,146129.93
H023545,P632616,GOOGL,865.53,498.13,253619.38
H023546,P632616,AMZN,250.57,465.01,118264.79
H023547,P490860,AMZN,929.58,420.48,353762.74
H023548,P490860,AMZN,620.38,162.04,218828.86
H023549,P490860,MSFT,823.49,299.43,263890.88
H023550,P490860,VTI,495.31,204.23,116261.26
H023551,P490860,AAPL,729.09,409.78,37589.01
H023552,P490860,AAPL,636.03,416.56,298441.24
H023553,P490860,MSFT,415.38,318.15,66028.9
H023554,P490860,IVV,719.99,157.7,139377.13
H023555,P811252,AAPL,287.13,264.82,135409.74
H023556,P811252,TSLA,826.16,138.61,355468.41
H023557,P811252,AMZN,392.77,409.64,92784.91
H023558,P811252,VTI,259.28,301.66,41091.55
H023559,P811252,VTI,471.2,221.21,113350.34
