portfolio_id,client_id,portfolio_name,total_value,currency,creation_date
P294919,1637,High-Yield Income Portfolio,887065.83,EUR,2023-05-27
P504650,1638,Conservative Wealth Plan Portfolio,275929.33,CHF,2023-11-09
P423379,1638,High-Yield Income Portfolio,456444.51,EUR,2018-11-11
P520492,1639,Sustainable Investment Portfolio,362778.6,USD,2024-05-06
P968206,1639,Balanced Growth Portfolio,791339.08,CHF,2015-11-17
P790037,1639,Global Diversification Portfolio,166243.35,USD,2019-08-02
P726340,1640,Balanced Growth Portfolio,440286.3,USD,2017-06-15
P930737,1641,Sustainable Investment Portfolio,796580.52,CHF,2021-09-21
P365712,1641,Balanced Growth Portfolio,716236.91,CHF,2015-05-27
P851665,1641,High-Yield Income Portfolio,936545.29,CHF,2019-02-14
P500361,1642,Conservative Wealth Plan Portfolio,250552.11,CHF,2017-02-04
P796226,1643,High-Yield Income Portfolio,176611.47,USD,2021-01-23
P725624,1644,Dynamic Opportunities Portfolio,978121.08,EUR,2017-04-04
P558861,1644,Conservative Wealth Plan Portfolio,941678.54,EUR,2022-04-30
P539930,1645,Conservative Wealth Plan Portfolio,635087.47,USD,2023-01-09
P334369,1645,High-Yield Income Portfolio,819854.27,EUR,2021-08-31
P754209,1646,Sustainable Investment Portfolio,320602.76,USD,2015-05-14
P705885,1646,High-Yield Income Portfolio,136314.62,USD,2016-05-18
P718582,1647,High-Yield Income Portfolio,678059.61,EUR,2016-11-17
P430467,1647,Dynamic Opportunities Portfolio,846776.56,USD,2020-07-29
P331853,1648,High-Yield Income Portfolio,481627.61,EUR,2022-05-11
P461256,1648,Sustainable Investment Portfolio,508442.99,CHF,2016-04-11
P977236,1648,Balanced Growth Portfolio,821437.61,USD,2018-04-23
P370353,1649,Balanced Growth Portfolio,994497.51,USD,2015-06-30
P537142,1650,Dynamic Opportunities Portfolio,74232.36,CHF,2024-05-17
P987664,1650,High-Yield Income Portfolio,189778.06,USD,2021-04-19
P922542,1651,Sustainable Investment Portfolio,584807.83,EUR,2020-03-07
P549737,1652,Dynamic Opportunities Portfolio,420725.72,EUR,2021-10-12
P698879,1652,Dynamic Opportunities Portfolio,546092.09,EUR,2017-09-03
P417930,1652,Global Diversification Portfolio,252306.73,EUR,2018-08-05
P330097,1653,Global Diversification Portfolio,250980.09,CHF,2017-08-26
P223825,1653,Global Diversification Portfolio,425172.28,CHF,2015-07-16
P774969,1654,Sustainable Investment Portfolio,952194.25,USD,2017-05-28
P912970,1654,Sustainable Investment Portfolio,396082.43,EUR,2020-01-22
P528479,1655,High-Yield Income Portfolio,417734.87,CHF,2022-06-24
P272222,1655,Balanced Growth Portfolio,940045.21,USD,2021-05-25
P326105,1655,Global Diversification Portfolio,460925.22,CHF,2022-08-31
P788083,1656,High-Yield Income Portfolio,53317.32,EUR,2015-04-29
P611938,1657,High-Yield Income Portfolio,579570.49,EUR,2018-11-26
P140337,1657,Balanced Growth Portfolio,451303.6,CHF,2021-11-21
P160652,1657,Dynamic Opportunities Portfolio,320292.48,CHF,2017-04-25
P764753,1658,Dynamic Opportunities Portfolio,309478.45,CHF,2015-03-16
P403476,1659,Sustainable Investment Portfolio,474313.77,CHF,2022-07-22
P551405,1660,Conservative Wealth Plan Portfolio,930950.63,EUR,2018-02-13
P894619,1661,High-Yield Income Portfolio,260545.43,CHF,2015-06-23
P641681,1661,Dynamic Opportunities Portfolio,989090.7,CHF,2022-04-21
P590985,1661,Conservative Wealth Plan Portfolio,736234.61,EUR,2015-04-04
P133431,1662,High-Yield Income Portfolio,298664.14,EUR,2019-01-17
P162224,1663,Global Diversification Portfolio,154820.53,CHF,2019-11-05
P414111,1663,High-Yield Income Portfolio,261526.76,USD,2018-04-28
P864314,1664,Balanced Growth Portfolio,614460.84,USD,2024-09-09
P726183,1664,Global Diversification Portfolio,319648.03,USD,2022-05-07
P851927,1665,Sustainable Investment Portfolio,893479.64,CHF,2015-09-16
P131092,1665,Balanced Growth Portfolio,274837.14,CHF,2023-01-29
P218428,1665,Global Diversification Portfolio,583155.11,USD,2022-01-22
P486971,1666,Dynamic Opportunities Portfolio,862297.59,CHF,2023-07-16
P822731,1666,Dynamic Opportunities Portfolio,399935.36,CHF,2019-01-21
P814614,1666,Dynamic Opportunities Portfolio,659991.07,EUR,2019-04-15
P942081,1667,Dynamic Opportunities Portfolio,941434.18,EUR,2017-06-01
P760157,1667,Dynamic Opportunities Portfolio,621871.54,CHF,2023-07-01
P179113,1667,Balanced Growth Portfolio,215639.74,CHF,2017-08-25
P607597,1668,Sustainable Investment Portfolio,172508.87,EUR,2019-01-12
P568904,1668,Global Diversification Portfolio,189360.5,CHF,2016-06-07
P555539,1668,Dynamic Opportunities Portfolio,988506.42,EUR,2022-05-08
P853117,1669,Conservative Wealth Plan Portfolio,426739.03,CHF,2015-12-31
P945269,1669,Global Diversification Portfolio,50675.4,CHF,2024-11-06
P328934,1669,Global Diversification Portfolio,138169.63,EUR,2015-05-10
P714943,1670,Balanced Growth Portfolio,893014.82,EUR,2015-02-27
P143651,1670,Dynamic Opportunities Portfolio,108778.48,EUR,2020-08-08
P449471,1670,High-Yield Income Portfolio,361870.97,CHF,2019-02-22
P276993,1671,Conservative Wealth Plan Portfolio,325512.99,CHF,2021-02-03
P167611,1671,Global Diversification Portfolio,954727.74,USD,2024-07-10
P801985,1671,Dynamic Opportunities Portfolio,629463.89,EUR,2016-01-08
P603486,1672,Dynamic Opportunities Portfolio,145796.58,CHF,2024-06-24
P842385,1672,Dynamic Opportunities Portfolio,192376.57,CHF,2022-08-27
P904390,1672,Dynamic Opportunities Portfolio,184323.18,EUR,2021-12-15
P889582,1673,Dynamic Opportunities Portfolio,102075.25,EUR,2018-09-09
P722000,1673,Conservative Wealth Plan Portfolio,658113.6,USD,2019-03-08
P721945,1674,Conservative Wealth Plan Portfolio,840560.13,CHF,2023-05-05
P574333,1674,Conservative Wealth Plan Portfolio,424509.61,EUR,2024-08-06
P352333,1674,High-Yield Income Portfolio,941060.47,USD,2017-12-27
P560465,1675,Conservative Wealth Plan Portfolio,649087.8,EUR,2024-04-18
P720489,1676,Conservative Wealth Plan Portfolio,978490.68,USD,2015-09-24
P360110,1676,Global Diversification Portfolio,915690.05,EUR,2024-09-03
P130570,1676,Dynamic Opportunities Portfolio,779133.73,CHF,2017-09-27
P501569,1677,Sustainable Investment Portfolio,630738.59,CHF,2020-11-05
P943688,1677,Global Diversification Portfolio,522785.09,CHF,2019-08-16
P336023,1677,Sustainable Investment Portfolio,665459.64,USD,2019-09-01
P447337,1678,Sustainable Investment Portfolio,282431.08,CHF,2018-08-07
P804958,1679,Conservative Wealth Plan Portfolio,130771.42,EUR,2024-07-16
P226991,1679,Balanced Growth Portfolio,253047.58,USD,2020-06-27
P552583,1680,Balanced Growth Portfolio,170796.09,EUR,2024-05-07
P630713,1680,Sustainable Investment Portfolio,468092.61,USD,2020-03-12
P517263,1680,Global Diversification Portfolio,741409.0,USD,2021-11-28
P985161,1681,Balanced Growth Portfolio,214715.4,USD,2022-07-11
P420836,1681,Balanced Growth Portfolio,829055.03,USD,2024-08-29
P275194,1681,Sustainable Investment Portfolio,487885.62,EUR,2015-10-29
P418133,1682,Sustainable Investment Portfolio,130916.85,USD,2024-05-03
P528409,1682,High-Yield Income Portfolio,681458.28,CHF,2024-12-08
P695078,1683,Dynamic Opportunities Portfolio,556236.6,EUR,2019-01-08
P874980,1683,Conservative Wealth Plan Portfolio,600772.21,EUR,2024-06-16
P612344,1683,High-Yield Income Portfolio,58659.54,USD,2016-03-01
P654545,1684,Conservative Wealth Plan Portfolio,979181.66,USD,2017-01-15
P132042,1684,Conservative Wealth Plan Portfolio,874737.76,USD,2015-07-09
P827871,1685,Dynamic Opportunities Portfolio,566236.88,USD,2021-08-15
P669515,1685,Conservative Wealth Plan Portfolio,150972.35,EUR,2019-01-03
P217633,1686,Balanced Growth Portfolio,339903.02,EUR,2020-08-07
P221987,1687,Conservative Wealth Plan Portfolio,734705.31,USD,2020-11-19
P386977,1687,Global Diversification Portfolio,95108.21,CHF,2020-01-25
P386450,1687,Sustainable Investment Portfolio,823670.73,USD,2019-08-04
P294969,1688,High-Yield Income Portfolio,773121.63,CHF,2017-03-26
P887132,1688,High-Yield Income Portfolio,292282.98,EUR,2016-05-02
P726360,1689,Global Diversification Portfolio,411532.65,CHF,2017-06-28
P187374,1689,Global Diversification Portfolio,824188.46,USD,2021-02-27
P253532,1690,Balanced Growth Portfolio,854418.12,USD,2015-05-25
P268762,1690,Global Diversification Portfolio,770912.65,USD,2017-03-16
P908302,1691,Dynamic Opportunities Portfolio,113461.79,CHF,2018-04-18
P652921,1691,Sustainable Investment Portfolio,973067.89,USD,2022-12-18
P443838,1691,Sustainable Investment Portfolio,663795.17,CHF,2019-02-03
P133997,1692,High-Yield Income Portfolio,695040.04,EUR,2016-06-21
P707702,1692,Global Diversification Portfolio,750804.41,EUR,2022-06-15
P401194,1693,High-Yield Income Portfolio,423641.84,USD,2016-01-19
P925002,1693,Conservative Wealth Plan Portfolio,707814.32,USD,2016-11-30
P630635,1693,Conservative Wealth Plan Portfolio,121742.53,USD,2020-02-14
P193194,1694,Conservative Wealth Plan Portfolio,246877.78,USD,2022-01-04
P352787,1695,Global Diversification Portfolio,592525.51,USD,2024-12-09
P774615,1695,Conservative Wealth Plan Portfolio,379670.21,EUR,2019-10-07
P470108,1695,Conservative Wealth Plan Portfolio,476983.5,USD,2018-10-27
P232368,1696,High-Yield Income Portfolio,637991.44,EUR,2023-06-12
P834447,1696,Global Diversification Portfolio,774095.42,USD,2023-07-07
P329264,1697,High-Yield Income Portfolio,754425.36,USD,2024-06-20
P465175,1697,Sustainable Investment Portfolio,375320.11,CHF,2021-05-12
P766359,1698,Dynamic Opportunities Portfolio,241545.66,EUR,2021-08-09
P994277,1699,Sustainable Investment Portfolio,744200.75,CHF,2015-10-07
P983487,1700,Sustainable Investment Portfolio,652410.51,CHF,2019-08-24
P184488,1701,Conservative Wealth Plan Portfolio,163770.76,USD,2017-02-14
P191833,1702,Balanced Growth Portfolio,122589.98,USD,2021-12-07
P982731,1703,Dynamic Opportunities Portfolio,380566.93,USD,2024-04-17
P966925,1704,High-Yield Income Portfolio,263496.78,EUR,2016-03-15
P164562,1704,Balanced Growth Portfolio,824659.66,EUR,2020-06-16
P368633,1704,Conservative Wealth Plan Portfolio,261731.53,CHF,2021-01-05
P390036,1705,Sustainable Investment Portfolio,344711.42,EUR,2018-05-01
P481168,1706,High-Yield Income Portfolio,203046.8,EUR,2015-10-17
P717890,1707,Balanced Growth Portfolio,620725.53,EUR,2023-07-06
P294796,1707,Balanced Growth Portfolio,783993.97,EUR,2015-08-16
P716180,1708,Sustainable Investment Portfolio,156814.5,EUR,2020-05-21
P661830,1708,High-Yield Income Portfolio,62133.43,EUR,2019-07-31
P608847,1709,Balanced Growth Portfolio,790608.75,CHF,2021-10-29
P866335,1710,Sustainable Investment Portfolio,959553.01,USD,2018-10-01
P394969,1711,Conservative Wealth Plan Portfolio,222631.01,USD,2023-10-22
P617381,1712,Sustainable Investment Portfolio,504649.18,EUR,2015-05-29
P166211,1713,Conservative Wealth Plan Portfolio,912430.09,EUR,2022-03-26
P754417,1713,Global Diversification Portfolio,96404.11,EUR,2016-11-04
P522331,1713,Global Diversification Portfolio,439989.17,USD,2017-07-20
P114769,1714,Dynamic Opportunities Portfolio,695104.88,CHF,2022-06-29
P817248,1715,Sustainable Investment Portfolio,743233.45,USD,2018-03-19
P447034,1716,Global Diversification Portfolio,230598.91,USD,2017-10-11
P644691,1716,Global Diversification Portfolio,782221.78,CHF,2023-03-25
P567149,1717,High-Yield Income Portfolio,372859.94,USD,2023-02-22
P893981,1718,Balanced Growth Portfolio,690930.83,CHF,2016-09-01
P140464,1718,High-Yield Income Portfolio,558099.36,EUR,2020-05-23
P500603,1719,Conservative Wealth Plan Portfolio,615621.62,EUR,2019-06-02
P390249,1720,Dynamic Opportunities Portfolio,622858.55,CHF,2016-01-25
P900757,1721,Sustainable Investment Portfolio,787649.98,USD,2022-01-02
P533829,1721,Global Diversification Portfolio,608101.49,CHF,2017-08-10
P129042,1722,High-Yield Income Portfolio,603472.2,USD,2017-08-17
P438994,1723,Global Diversification Portfolio,63833.76,USD,2024-06-28
P678875,1723,Balanced Growth Portfolio,350052.09,USD,2021-03-29
P254352,1724,Global Diversification Portfolio,841228.43,EUR,2023-04-16
P763557,1724,Dynamic Opportunities Portfolio,680851.3,EUR,2018-04-14
P604684,1725,Conservative Wealth Plan Portfolio,538163.33,EUR,2022-05-01
P499874,1726,High-Yield Income Portfolio,227297.65,CHF,2018-10-21
P235629,1727,Conservative Wealth Plan Portfolio,920136.4,EUR,2016-05-08
P414179,1727,Global Diversification Portfolio,830838.28,CHF,2024-06-20
P139873,1728,Balanced Growth Portfolio,733166.25,USD,2024-04-29
P131424,1729,Dynamic Opportunities Portfolio,822954.46,CHF,2023-12-02
P465451,1729,Global Diversification Portfolio,737834.42,EUR,2020-10-13
P607080,1730,Sustainable Investment Portfolio,657208.14,CHF,2024-11-01
P783639,1730,High-Yield Income Portfolio,832141.94,EUR,2019-04-19
P312795,1731,Sustainable Investment Portfolio,626164.7,EUR,2022-04-03
P517678,1731,Sustainable Investment Portfolio,655120.06,USD,2016-10-27
P182322,1732,Global Diversification Portfolio,736284.42,EUR,2020-10-17
P212461,1733,Dynamic Opportunities Portfolio,561727.16,CHF,2019-04-01
P243754,1734,Sustainable Investment Portfolio,151659.38,CHF,2022-06-14
P880801,1735,Dynamic Opportunities Portfolio,872728.83,CHF,2022-06-13
P464606,1735,High-Yield Income Portfolio,280900.25,CHF,2023-10-25
P893118,1736,High-Yield Income Portfolio,689020.6,USD,2021-12-04
P140575,1736,Balanced Growth Portfolio,780480.77,EUR,2023-06-09
P341386,1737,High-Yield Income Portfolio,120526.77,USD,2021-12-01
P460811,1737,High-Yield Income Portfolio,658291.13,USD,2015-07-06
P110673,1737,Conservative Wealth Plan Portfolio,536074.25,CHF,2020-10-21
P936138,1738,High-Yield Income Portfolio,716649.8,USD,2018-08-15
P894868,1738,Sustainable Investment Portfolio,948469.18,CHF,2024-11-08
P371537,1738,Conservative Wealth Plan Portfolio,552655.76,CHF,2016-01-23
P724081,1739,High-Yield Income Portfolio,456870.2,CHF,2024-11-14
P657601,1740,Balanced Growth Portfolio,749045.8,USD,2017-06-07
P487002,1740,Global Diversification Portfolio,582277.95,CHF,2016-04-10
P152136,1740,Sustainable Investment Portfolio,716432.24,EUR,2023-11-29
P314748,1741,Conservative Wealth Plan Portfolio,771676.78,EUR,2015-04-21
P614288,1741,Balanced Growth Portfolio,410024.4,USD,2017-03-21
P697555,1742,Dynamic Opportunities Portfolio,419293.36,USD,2019-03-19
P523891,1742,Global Diversification Portfolio,762577.31,USD,2015-08-24
P469455,1743,Sustainable Investment Portfolio,86607.0,EUR,2017-05-07
P289086,1744,Sustainable Investment Portfolio,958710.16,USD,2024-07-23
P138960,1745,Dynamic Opportunities Portfolio,382916.28,EUR,2019-03-14
P218992,1745,High-Yield Income Portfolio,77495.12,CHF,2017-10-10
P481119,1746,Conservative Wealth Plan Portfolio,542142.59,USD,2015-07-18
P990524,1746,Sustainable Investment Portfolio,274655.59,USD,2017-05-09
P897847,1747,Sustainable Investment Portfolio,287156.7,CHF,2021-01-04
P367710,1747,Conservative Wealth Plan Portfolio,327983.31,CHF,2023-05-20
P269854,1747,Dynamic Opportunities Portfolio,162009.84,USD,2019-12-19
P548836,1748,Dynamic Opportunities Portfolio,264213.19,CHF,2024-09-14
P669477,1749,High-Yield Income Portfolio,655850.72,CHF,2022-02-27
P226328,1750,High-Yield Income Portfolio,667165.28,USD,2021-06-02
P734914,1751,Sustainable Investment Portfolio,396948.71,USD,2023-10-08
P440659,1751,Dynamic Opportunities Portfolio,106435.58,USD,2018-06-21
P602039,1752,High-Yield Income Portfolio,981782.45,EUR,2018-01-21
P769874,1753,Conservative Wealth Plan Portfolio,687269.16,EUR,2018-12-08
P848375,1753,Sustainable Investment Portfolio,504688.55,CHF,2021-12-13
P753723,1753,Conservative Wealth Plan Portfolio,555467.49,CHF,2021-06-04
P812192,1754,Dynamic Opportunities Portfolio,321330.62,EUR,2024-03-01
P971295,1755,Dynamic Opportunities Portfolio,307258.97,EUR,2019-01-16
P798678,1755,Global Diversification Portfolio,747078.85,CHF,2018-11-26
P541965,1755,Global Diversification Portfolio,440748.36,USD,2022-05-23
P332302,1756,High-Yield Income Portfolio,880080.75,EUR,2016-10-17
P665690,1756,Conservative Wealth Plan Portfolio,418944.07,USD,2024-03-31
P712183,1757,Balanced Growth Portfolio,466120.77,CHF,2017-08-03
P537524,1757,Balanced Growth Portfolio,905367.44,EUR,2023-10-07
P278948,1757,Global Diversification Portfolio,945492.0,CHF,2023-03-24
P965674,1758,Sustainable Investment Portfolio,457016.58,USD,2024-08-22
P269035,1758,High-Yield Income Portfolio,894264.92,USD,2019-10-28
P398833,1758,Balanced Growth Portfolio,330100.15,EUR,2019-09-08
P166596,1759,Conservative Wealth Plan Portfolio,545928.11,EUR,2021-10-13
P480390,1759,Global Diversification Portfolio,712781.32,EUR,2024-06-02
P425298,1759,Balanced Growth Portfolio,913106.71,EUR,2017-01-28
P833228,1760,Global Diversification Portfolio,330455.12,CHF,2015-05-01
P998085,1761,Balanced Growth Portfolio,757233.63,USD,2016-10-11
P356942,1762,High-Yield Income Portfolio,252729.37,USD,2017-03-31
P600665,1762,Dynamic Opportunities Portfolio,881378.17,CHF,2017-07-31
P815782,1762,Dynamic Opportunities Portfolio,532159.93,EUR,2023-03-02
P802656,1763,Conservative Wealth Plan Portfolio,152207.49,USD,2021-08-03
P691876,1763,High-Yield Income Portfolio,886687.33,CHF,2018-07-10
P768742,1764,High-Yield Income Portfolio,994493.12,USD,2024-12-28
P238263,1764,Global Diversification Portfolio,982733.95,EUR,2022-01-01
P569662,1764,High-Yield Income Portfolio,953464.73,EUR,2015-11-18
P673187,1765,Dynamic Opportunities Portfolio,941494.46,CHF,2016-10-14
P652405,1766,Dynamic Opportunities Portfolio,346344.78,CHF,2024-09-18
P940473,1766,Balanced Growth Portfolio,840061.26,CHF,2023-10-13
P814794,1767,Sustainable Investment Portfolio,176168.66,USD,2016-03-13
P821269,1767,High-Yield Income Portfolio,794671.46,CHF,2024-10-19
P867177,1768,Global Diversification Portfolio,426524.68,CHF,2016-01-03
P788694,1768,Dynamic Opportunities Portfolio,154480.06,CHF,2018-05-13
P602433,1768,Global Diversification Portfolio,999098.58,EUR,2017-08-06
P855979,1769,Sustainable Investment Portfolio,625426.9,USD,2022-06-30
P358505,1770,High-Yield Income Portfolio,737927.08,EUR,2019-12-31
P159877,1770,Dynamic Opportunities Portfolio,940020.78,USD,2015-10-17
P469305,1770,Dynamic Opportunities Portfolio,194560.2,EUR,2017-11-10
P556370,1771,Balanced Growth Portfolio,771463.06,CHF,2018-01-26
P573309,1771,Dynamic Opportunities Portfolio,983243.89,EUR,2019-05-27
P872305,1772,High-Yield Income Portfolio,661970.26,CHF,2015-11-12
P827320,1772,Sustainable Investment Portfolio,687084.94,CHF,2024-11-25
P245185,1772,Dynamic Opportunities Portfolio,566414.47,USD,2021-11-09
P452310,1773,Conservative Wealth Plan Portfolio,944447.9,CHF,2016-06-07
P630167,1774,Sustainable Investment Portfolio,902362.4,CHF,2020-03-05
P518590,1774,High-Yield Income Portfolio,216235.1,CHF,2018-02-28
P328814,1775,Dynamic Opportunities Portfolio,203669.75,USD,2023-01-10
P348714,1775,Global Diversification Portfolio,712302.1,USD,2019-06-05
P636932,1776,Dynamic Opportunities Portfolio,138732.53,CHF,2023-10-29
P721553,1776,Dynamic Opportunities Portfolio,347206.36,USD,2021-01-14
P380078,1777,Sustainable Investment Portfolio,515309.75,CHF,2020-06-05
P435320,1777,High-Yield Income Portfolio,323579.82,USD,2020-02-23
P232636,1778,Global Diversification Portfolio,56170.76,USD,2017-10-23
P128800,1778,Conservative Wealth Plan Portfolio,335142.8,CHF,2015-10-12
